1623,1629,1633,1629,1633,1629,1633,1629,1633,1629,1629,1633,1629,1633,1629,1633,1629,1633,0,1635
1642,0,1663,0,1663,0,1663,0,1663,0,0,1663,0,1663,0,1663,0,1663,0,1642
1642,1632,1634,1632,1634,1632,1634,1632,1634,1632,1632,1634,1632,1634,1632,1634,1632,1634,0,1642
1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642
1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642
1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642
1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642
1649,1633,1633,1640,0,0,0,1628,1633,1629,1633,1629,1633,1629,1633,1629,1633,1629,1633,1656
1642,1663,1663,1638,0,0,0,1626,1663,0,1663,0,1663,0,1663,0,1663,0,1663,1642
1642,1634,1634,1639,0,0,0,1627,1634,1632,1634,1632,1634,1632,1634,1632,1634,1632,1634,1642
1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642
1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642
1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642
1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642
1649,1633,1629,1633,1629,1633,1629,1633,1640,0,0,0,0,1628,1633,1629,1633,1629,1633,1656
1642,1663,0,1663,0,1663,0,1663,1638,0,0,0,0,1626,1663,0,1663,0,1663,1642
1642,1634,1632,1634,1632,1634,1632,1634,1639,0,0,0,0,1627,1634,1632,1634,1632,1634,1642
1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642
1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642
1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642
1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642
1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642
1625,1629,1633,1629,1633,1629,1633,1629,1633,1629,1629,1633,1629,1633,1629,1633,1629,1633,1629,1637
1626,0,1663,0,1663,0,1663,0,1663,0,0,1663,0,1663,0,1663,0,1663,0,1638
1627,1632,1634,1632,1634,1632,1634,1632,1634,1632,1632,1634,1632,1634,1632,1634,1632,1634,1632,1639
[METADATA]
