0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1989,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945,1945,1951,1951,1951,1951,1951,1951,1951,1951,1951,1951,1951,1957,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1990,1997,1997,1997,1997,1997,1997,1997,1997,1997,1997,1997,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946,1946,1953,1953,1953,1953,1953,1953,1953,1953,1953,1953,1953,1946,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1990,1997,1997,1997,1997,1997,1997,1997,1997,1997,1997,1997,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946,1972,1955,1951,1955,1951,1955,1951,1955,1951,1955,1951,1955,1959,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1990,1997,1997,1997,1997,1997,1997,1997,1997,1997,1997,1997,1990,0,0,0,2035,2042,2042,2042,2042,2042,2042,2042,2047,0,0,0,1946,1973,1985,1953,1985,1953,1985,1953,1985,1953,1985,1953,1985,1980,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1990,1997,1997,1997,1997,1997,1997,1997,1997,1997,1997,1997,1990,0,0,0,2054,2043,2043,2043,2043,2043,2043,2043,2054,0,0,0,1946,1973,1985,1953,1985,1953,1985,1953,1985,1953,1985,1953,1985,1980,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1990,1997,1997,1997,1997,1997,1997,1997,1997,1997,1997,1997,1990,0,0,0,2054,2043,2043,2043,2043,2043,2043,2043,2054,0,0,0,1946,1974,1956,1954,1956,1954,1956,1954,1956,1954,1956,1954,1956,1981,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1991,1999,1995,1999,1995,2013,2020,2027,1995,1999,1995,1999,2003,0,0,0,2054,2043,2043,2043,2043,2043,2043,2043,2054,0,0,0,1972,1955,1951,1955,1951,1955,1951,1955,1951,1955,1951,1955,1951,1955,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2017,2029,1997,2029,1997,2004,0,1992,1997,2029,1997,2029,2025,0,0,0,2062,2045,2045,2059,2066,2073,2045,2045,2069,0,0,0,1973,1985,1953,1985,1953,1985,1953,1985,1953,1985,1953,1985,1953,1985,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2017,2029,1997,2029,1997,2004,0,1992,1997,2029,1997,2029,2025,0,0,0,2063,2075,2075,2050,0,2038,2075,2075,2070,0,0,0,1973,1985,1953,1985,1953,1985,1953,1985,1953,1985,1953,1985,1953,1985,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2017,2031,1997,2031,1997,2005,0,1993,1997,2031,1997,2031,2025,0,0,0,2064,2077,2077,2051,0,2039,2077,2077,2071,0,0,0,1974,1956,1954,1956,1954,1956,1954,1956,1954,1956,1954,1956,1954,1956,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
