1623,1629,1633,1629,1633,1629,1633,1629,1633,1647,1654,1671,1633,1629,1633,1629,1633,1629,1633,1629,1635
1642,1631,1663,1631,1663,1631,1663,1631,1663,1638,0,1626,1663,1631,1663,1631,1663,1631,1663,1631,1642
1642,1632,1634,1632,1634,1632,1634,1632,1634,1639,0,1627,1634,1632,1634,1632,1634,1632,1634,1632,1642
1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642
1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642
1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642
1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642
1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642
1649,1647,1654,1671,1633,1629,1648,1629,1633,1647,1654,1671,1633,1629,1633,1648,1633,1647,1654,1671,1656
[METADATA]
