1900,1906,1911,1906,1911,1906,1911,1906,1911,1906,1906,1911,1906,1911,1906,1911,1906,1911,1906,1913
1901,1909,1939,1909,1939,1909,1939,1909,1939,0,0,1939,1909,1939,1909,1939,1909,1939,1909,1901
1901,1910,1912,1910,1912,1910,1912,1910,1912,0,0,1912,1910,1912,1910,1912,1910,1912,1910,1901
1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901
1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901
1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901
1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901
1901,1911,1924,1911,1924,1911,1924,1911,1924,1911,1924,1911,1924,0,0,1924,1911,1924,1911,1901
1901,1939,1922,1939,1922,1939,1922,1939,1922,1939,1922,1939,1922,0,0,1922,1939,1922,1939,1901
1901,1912,1923,1912,1923,1912,1923,1912,1923,1912,1923,1912,1923,0,0,1923,1912,1923,1912,1901
1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901
1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901
1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901
1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901
1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901
1901,1911,1924,1911,1924,1911,1924,1911,1924,0,0,1924,1911,1924,1911,1924,1911,1924,1911,1901
1901,1939,1922,1939,1922,1939,1922,1939,1922,0,0,1922,1939,1922,1939,1922,1939,1922,1939,1901
1901,1912,1923,1912,1923,1912,1923,1912,1923,0,0,1923,1912,1923,1912,1923,1912,1923,1912,1901
1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901
1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901
1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901
1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901
1902,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1915
1903,1909,1939,1909,1939,1909,1939,1909,1939,1909,1909,1939,1909,1939,1909,1939,1909,1939,1909,1916
1904,1910,1912,1907,1912,1910,1912,1910,1912,1910,1910,1912,1910,1912,1910,1912,1910,1912,1910,1917
[METADATA]
