204,200,223,204,204,200,223,204,204,204,200,223,204,204,204,200,223,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,0
204,204,200,223,204,204,200,223,204,204,204,200,223,204,204,204,200,223,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204
204,204,204,221,204,204,204,221,204,204,204,204,200,223,204,204,204,200,223,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204
204,204,204,239,204,204,204,239,204,204,204,204,204,239,204,204,204,204,239,2113,2115,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204
204,204,204,239,204,204,204,239,204,204,204,204,204,239,204,204,204,204,239,2111,2107,2109,2115,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204
204,204,204,239,204,204,204,239,204,204,204,204,204,239,204,204,204,204,239,2114,2108,2110,2107,2109,2115,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204
204,204,204,221,204,204,204,221,204,204,204,204,204,221,204,204,204,204,221,204,204,2114,2108,2110,2107,2109,2109,204,204,204,204,204,204,204,204,204,204,204,204,204
204,204,204,221,204,204,204,221,204,204,204,204,199,224,204,204,204,199,224,204,204,204,204,2114,2108,2108,2108,204,204,204,204,204,204,204,204,204,204,204,204,204
204,204,204,221,204,204,199,224,204,204,199,205,224,204,204,199,205,224,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204
204,204,199,224,204,199,224,204,204,199,224,204,204,204,199,224,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204
[METADATA]
