0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,0
0,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,0
0,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,0
0,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,0
0,1685,1685,1685,1685,0,0,0,0,0,0,0,0,0,0,0,1685,1685,1685,1685,0
0,1685,1685,1685,1685,0,268,268,268,268,268,268,268,268,268,0,1685,1685,1685,1685,0
0,1685,1685,1685,1685,0,268,268,268,268,268,268,268,268,268,0,1685,1685,1685,1685,0
0,1685,1685,1685,1685,0,268,268,268,268,268,268,268,268,268,0,1685,1685,1685,1685,0
0,1685,1685,1685,1685,0,268,268,268,268,268,268,268,268,268,0,1685,1685,1685,1685,0
0,1685,1685,1685,1685,0,268,268,268,268,268,268,268,268,268,0,1685,1685,1685,1685,0
0,1685,1685,1685,1685,0,268,268,268,268,268,268,268,268,268,0,1685,1685,1685,1685,0
0,1685,1685,1685,1685,0,268,268,268,268,268,268,268,268,268,0,1685,1685,1685,1685,0
0,1685,1685,1685,1685,0,268,268,268,268,268,268,268,268,268,0,1685,1685,1685,1685,0
0,1685,1685,1685,1685,0,268,268,268,268,268,268,268,268,268,0,1685,1685,1685,1685,0
0,1685,1685,1685,1685,0,0,0,0,266,266,266,0,0,0,0,1685,1685,1685,1685,0
0,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,0
0,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,0
0,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,0
0,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,0
0,0,0,0,0,0,0,0,0,0,1685,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[METADATA]
