43,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,48
39,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42
39,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42
39,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42
39,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,42
39,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,60,60,60,60,60,60,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,42
39,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,60,60,60,60,60,60,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,42
39,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,60,60,60,60,60,60,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,20,25,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,42
39,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,60,60,60,60,60,60,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,10,17,1,1,12,12,12,12,12,12,12,12,12,12,7,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,42
39,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,60,60,59,59,60,60,12,12,12,1,24,20,19,20,20,20,19,25,1,1,1,1,1,1,1,1,1,1,1,29,22,28,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,7,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,42
39,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,15,12,12,11,12,10,12,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,7,12,12,12,12,12,1,1,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,1,42
39,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,29,22,21,22,21,21,21,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,8,8,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,1,42
39,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,7,12,12,1,1,1,1,12,12,12,12,12,12,12,1,1,12,12,12,12,12,12,12,1,12,12,1,12,12,12,12,12,12,12,12,1,1,42
39,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,7,12,1,1,1,1,12,12,12,12,12,12,12,1,1,1,1,12,12,12,12,1,1,12,12,1,12,12,12,12,12,12,12,12,1,1,42
39,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,12,12,7,12,12,1,1,1,1,1,12,12,12,12,12,1,1,1,1,1,1,12,12,12,12,12,12,1,1,1,42
39,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,1,1,12,12,12,12,12,12,1,1,1,12,12,12,12,12,1,1,1,1,1,1,1,12,12,12,12,12,12,1,1,1,42
39,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,12,7,12,12,12,12,12,12,1,1,12,12,12,12,12,12,1,1,1,12,1,1,1,12,12,12,12,12,12,1,1,1,42
39,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,7,7,12,12,12,12,12,1,1,12,12,12,12,12,12,1,1,1,12,1,1,12,12,12,12,12,12,1,1,1,1,42
39,12,12,12,12,12,12,12,12,12,12,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,12,12,12,7,12,12,12,12,1,1,12,12,12,12,1,1,1,1,1,1,1,1,12,12,12,12,12,12,1,1,1,1,42
39,12,12,12,12,12,12,12,12,1,1,4,1,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,12,12,12,12,1,1,1,1,1,1,1,1,12,12,12,12,12,1,1,1,1,1,42
39,12,12,12,12,12,12,12,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,7,1,1,1,24,20,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,12,12,12,12,12,1,1,1,1,1,12,1,12,12,12,12,12,1,1,1,1,1,42
39,12,12,12,12,12,12,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,10,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,12,12,12,12,12,12,1,1,12,12,1,12,12,12,12,12,1,1,1,1,1,12,42
39,12,12,12,12,12,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,22,28,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,12,12,12,12,12,12,12,1,12,12,1,12,12,12,12,12,1,1,1,1,12,12,42
39,12,12,12,12,12,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,12,12,12,12,12,12,12,1,12,12,1,12,12,12,12,12,1,1,1,1,12,12,42
39,12,12,12,12,1,1,1,1,1,5,1,12,12,12,12,12,12,7,12,1,1,1,1,32,32,32,32,32,33,32,32,31,32,32,32,33,32,34,32,32,32,32,32,34,32,32,32,32,32,32,32,32,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,12,12,12,12,12,12,12,1,1,1,12,12,12,12,12,1,1,1,1,12,12,12,42
39,12,12,12,1,5,1,4,1,1,1,1,1,1,1,12,12,12,12,12,1,1,1,32,32,32,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,32,32,31,32,32,32,32,32,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,12,12,12,12,12,12,12,12,1,1,12,12,12,12,12,1,1,1,1,12,12,12,42
39,12,12,12,1,1,1,1,1,1,1,1,4,1,1,1,12,12,12,12,1,1,32,32,34,32,1,1,1,1,1,1,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,32,32,32,32,1,1,1,7,1,1,1,1,12,12,12,12,12,12,12,12,12,1,1,1,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,1,1,1,1,12,12,12,12,42
